dataset,subject,seed,budget,variant,experiment,accuracy,balanced_accuracy,kappa,macro_f1
bci2a,1,1,all,soft_clif_exact,REV-E1,0.8506944444444444,0.8506944444444445,0.8009259259259259,0.8513938512585927
bci2a,1,1,n25,gru_stat,REV-E2,0.8784722222222222,0.8784722222222222,0.8379629629629629,0.8787805802599858
bci2a,1,1,all,gru_stat,REV-E2,0.8680555555555556,0.8680555555555556,0.8240740740740741,0.8678146393520889
bci2a,1,1,n25,tcn_stat,REV-E2,0.8472222222222222,0.8472222222222223,0.7962962962962963,0.8478444452751451
bci2a,1,1,all,tcn_stat,REV-E2,0.8576388888888888,0.8576388888888888,0.8101851851851851,0.8582930126314521
bci2a,1,1,n25,ann_sew_equal,REV-E3,0.6805555555555556,0.6805555555555556,0.5740740740740741,0.6835868150076932
bci2a,1,1,n50,ann_sew_equal,REV-E3,0.7395833333333334,0.7395833333333333,0.6527777777777778,0.740737211281325
bci2a,1,1,all,ann_sew_equal,REV-E3,0.7604166666666666,0.7604166666666667,0.6805555555555555,0.7612119687075498
bci2a,1,1,n25,sew_clif_equal,REV-E3,0.8611111111111112,0.8611111111111112,0.8148148148148149,0.8615025252525252
bci2a,1,1,n50,sew_clif_equal,REV-E3,0.8263888888888888,0.8263888888888888,0.7685185185185185,0.8266718414357652
bci2a,1,1,all,sew_clif_equal,REV-E3,0.84375,0.84375,0.7916666666666666,0.8446686280537212
bci2a,1,1,n25,ann_sew_ce,RECOVERED_PARENT,0.6805555555555556,0.6805555555555556,0.5740740740740741,0.6809441239918349
bci2a,1,1,n25,sew_clif_ce,RECOVERED_PARENT,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.8336020101360466
bci2a,1,1,all,ann_sew_ce,RECOVERED_PARENT,0.7430555555555556,0.7430555555555556,0.6574074074074074,0.7414197068702562
bci2a,1,1,all,sew_clif_ce,RECOVERED_PARENT,0.84375,0.84375,0.7916666666666666,0.8444288685751147
bci2a,1,1,n50,ann_sew_ce,RECOVERED_PARENT,0.71875,0.7187499999999999,0.625,0.7197259669999986
bci2a,1,1,n50,sew_clif_ce,RECOVERED_PARENT,0.8194444444444444,0.8194444444444444,0.7592592592592592,0.8191527851992968
bci2a,1,2,n25,soft_clif_exact,REV-E1,0.7951388888888888,0.7951388888888888,0.7268518518518517,0.792312716945343
bci2a,1,2,all,soft_clif_exact,REV-E1,0.84375,0.84375,0.7916666666666666,0.8440212682392039
bci2a,1,2,n25,gru_stat,REV-E2,0.8506944444444444,0.8506944444444444,0.8009259259259259,0.8512891672003605
bci2a,1,2,all,gru_stat,REV-E2,0.84375,0.84375,0.7916666666666666,0.8437181795400792
bci2a,1,2,n25,tcn_stat,REV-E2,0.8159722222222222,0.8159722222222222,0.7546296296296297,0.8163192541979566
bci2a,1,2,all,tcn_stat,REV-E2,0.8368055555555556,0.8368055555555556,0.7824074074074074,0.8365145799779505
bci2a,1,2,n25,ann_sew_equal,REV-E3,0.625,0.625,0.5,0.6257866793749515
bci2a,1,2,n50,ann_sew_equal,REV-E3,0.6840277777777778,0.6840277777777777,0.5787037037037037,0.6844700541927022
bci2a,1,2,all,ann_sew_equal,REV-E3,0.6840277777777778,0.6840277777777778,0.5787037037037037,0.6869371096583562
bci2a,1,2,n25,sew_clif_equal,REV-E3,0.8159722222222222,0.8159722222222222,0.7546296296296297,0.8158472135423743
bci2a,1,2,n50,sew_clif_equal,REV-E3,0.8368055555555556,0.8368055555555556,0.7824074074074074,0.8372637944066516
bci2a,1,2,all,sew_clif_equal,REV-E3,0.8472222222222222,0.8472222222222222,0.7962962962962963,0.8476145493728693
bci2a,1,2,n25,ann_sew_ce,RECOVERED_PARENT,0.65625,0.65625,0.5416666666666666,0.6572084032071414
bci2a,1,2,n25,sew_clif_ce,RECOVERED_PARENT,0.8194444444444444,0.8194444444444444,0.7592592592592592,0.8201639045342194
bci2a,1,2,all,ann_sew_ce,RECOVERED_PARENT,0.6875,0.6875000000000001,0.5833333333333334,0.686719067969068
bci2a,1,2,all,sew_clif_ce,RECOVERED_PARENT,0.84375,0.84375,0.7916666666666666,0.843837049942239
bci2a,1,2,n50,ann_sew_ce,RECOVERED_PARENT,0.7083333333333334,0.7083333333333333,0.6111111111111112,0.7054758016075342
bci2a,1,2,n50,sew_clif_ce,RECOVERED_PARENT,0.8576388888888888,0.857638888888889,0.8101851851851851,0.8577525252525252
bci2a,2,0,n25,soft_clif_exact,REV-E1,0.5243055555555556,0.5243055555555556,0.36574074074074076,0.5146532534578941
bci2a,2,0,all,soft_clif_exact,REV-E1,0.5694444444444444,0.5694444444444444,0.4259259259259259,0.5478864911750218
bci2a,2,0,n25,gru_stat,REV-E2,0.5034722222222222,0.5034722222222222,0.33796296296296297,0.4808404995904996
bci2a,2,0,all,gru_stat,REV-E2,0.53125,0.53125,0.375,0.4818145851422986
bci2a,2,0,n25,tcn_stat,REV-E2,0.5451388888888888,0.5451388888888888,0.39351851851851843,0.5295428265083096
bci2a,2,0,all,tcn_stat,REV-E2,0.53125,0.53125,0.375,0.4966411922586651
bci2a,2,0,n25,ann_sew_equal,REV-E3,0.3645833333333333,0.3645833333333333,0.15277777777777776,0.3518889976169498
bci2a,2,0,n50,ann_sew_equal,REV-E3,0.4305555555555556,0.4305555555555555,0.24074074074074078,0.4295881520639069
bci2a,2,0,all,ann_sew_equal,REV-E3,0.4236111111111111,0.4236111111111111,0.23148148148148148,0.4127229403158701
bci2a,2,0,n25,sew_clif_equal,REV-E3,0.4965277777777778,0.49652777777777773,0.3287037037037037,0.47176630002917985
bci2a,2,0,n50,sew_clif_equal,REV-E3,0.5,0.5,0.3333333333333333,0.4586162618164966
bci2a,2,0,all,sew_clif_equal,REV-E3,0.5138888888888888,0.5138888888888888,0.3518518518518518,0.4839053690920907
bci2a,2,0,n25,ann_sew_ce,RECOVERED_PARENT,0.3645833333333333,0.3645833333333333,0.15277777777777776,0.3504403582704981
bci2a,2,0,n25,sew_clif_ce,RECOVERED_PARENT,0.5,0.5,0.3333333333333333,0.4690083615073035
bci2a,2,0,all,ann_sew_ce,RECOVERED_PARENT,0.4652777777777778,0.4652777777777778,0.28703703703703703,0.4585907371543336
bci2a,2,0,all,sew_clif_ce,RECOVERED_PARENT,0.5208333333333334,0.5208333333333333,0.36111111111111116,0.49294053172212554
bci2a,2,0,n50,ann_sew_ce,RECOVERED_PARENT,0.4618055555555556,0.4618055555555556,0.28240740740740744,0.45364222952491173
bci2a,2,0,n50,sew_clif_ce,RECOVERED_PARENT,0.5173611111111112,0.5173611111111112,0.35648148148148157,0.485671756537625
bci2a,2,1,n25,soft_clif_exact,REV-E1,0.5763888888888888,0.5763888888888888,0.4351851851851851,0.5623236678951103
bci2a,2,1,all,soft_clif_exact,REV-E1,0.5416666666666666,0.5416666666666667,0.38888888888888884,0.5063567042691383
bci2a,2,1,n25,gru_stat,REV-E2,0.5520833333333334,0.5520833333333333,0.40277777777777785,0.5400399290150844
bci2a,2,1,all,gru_stat,REV-E2,0.5798611111111112,0.579861111111111,0.4398148148148149,0.5576021446073476
bci2a,2,1,n25,tcn_stat,REV-E2,0.5555555555555556,0.5555555555555556,0.40740740740740744,0.5290706049492847
bci2a,2,1,all,tcn_stat,REV-E2,0.6041666666666666,0.6041666666666666,0.47222222222222215,0.5759011420453977
bci2a,2,1,n25,ann_sew_equal,REV-E3,0.4305555555555556,0.4305555555555556,0.24074074074074078,0.4284514544822976
bci2a,2,1,n50,ann_sew_equal,REV-E3,0.4826388888888889,0.48263888888888895,0.3101851851851852,0.4762412585228426
bci2a,2,1,all,ann_sew_equal,REV-E3,0.5069444444444444,0.5069444444444444,0.34259259259259256,0.4945548539140354
bci2a,2,1,n25,sew_clif_equal,REV-E3,0.5381944444444444,0.5381944444444444,0.38425925925925924,0.5195405028963246
bci2a,2,1,n50,sew_clif_equal,REV-E3,0.5486111111111112,0.5486111111111112,0.3981481481481482,0.522042892379758
bci2a,2,1,all,sew_clif_equal,REV-E3,0.5868055555555556,0.5868055555555556,0.4490740740740741,0.5567581616772636
bci2a,2,1,n25,ann_sew_ce,RECOVERED_PARENT,0.4305555555555556,0.4305555555555556,0.24074074074074078,0.4294117647058823
bci2a,2,1,n25,sew_clif_ce,RECOVERED_PARENT,0.5451388888888888,0.5451388888888888,0.39351851851851843,0.5217417455885629
bci2a,2,1,all,ann_sew_ce,RECOVERED_PARENT,0.46875,0.46875000000000006,0.2916666666666667,0.4549905167666129
bci2a,2,1,all,sew_clif_ce,RECOVERED_PARENT,0.59375,0.59375,0.4583333333333333,0.5578234016627032
bci2a,2,1,n50,ann_sew_ce,RECOVERED_PARENT,0.4444444444444444,0.4444444444444444,0.25925925925925924,0.44095033017513635
bci2a,2,1,n50,sew_clif_ce,RECOVERED_PARENT,0.5555555555555556,0.5555555555555556,0.40740740740740744,0.5309702062643239
bci2a,2,2,n25,soft_clif_exact,REV-E1,0.5381944444444444,0.5381944444444444,0.38425925925925924,0.5140589674825223
bci2a,2,2,all,soft_clif_exact,REV-E1,0.5555555555555556,0.5555555555555556,0.40740740740740744,0.5257057086400452
bci2a,2,2,n25,gru_stat,REV-E2,0.5173611111111112,0.5173611111111112,0.35648148148148157,0.5056126889311603
bci2a,2,2,all,gru_stat,REV-E2,0.5833333333333334,0.5833333333333334,0.4444444444444445,0.5619116095223387
bci2a,2,2,n25,tcn_stat,REV-E2,0.5451388888888888,0.5451388888888888,0.39351851851851843,0.5251444246894074
bci2a,2,2,all,tcn_stat,REV-E2,0.5798611111111112,0.5798611111111112,0.4398148148148149,0.5468520494709053
bci2a,2,2,n25,ann_sew_equal,REV-E3,0.3784722222222222,0.3784722222222222,0.17129629629629628,0.3694270196693765
bci2a,2,2,n50,ann_sew_equal,REV-E3,0.4166666666666667,0.41666666666666663,0.22222222222222224,0.38420887195102493
bci2a,2,2,all,ann_sew_equal,REV-E3,0.4340277777777778,0.4340277777777778,0.24537037037037038,0.4068401398518384
bci2a,2,2,n25,sew_clif_equal,REV-E3,0.5243055555555556,0.5243055555555556,0.36574074074074076,0.4972074192644412
bci2a,2,2,n50,sew_clif_equal,REV-E3,0.53125,0.53125,0.375,0.4900190340877941
bci2a,2,2,all,sew_clif_equal,REV-E3,0.5590277777777778,0.5590277777777778,0.41203703703703703,0.5355729469535441
bci2a,2,2,n25,ann_sew_ce,RECOVERED_PARENT,0.3854166666666667,0.3854166666666667,0.18055555555555558,0.37386225832536535
bci2a,2,2,n25,sew_clif_ce,RECOVERED_PARENT,0.5208333333333334,0.5208333333333334,0.36111111111111116,0.488500985573454
bci2a,2,2,all,ann_sew_ce,RECOVERED_PARENT,0.4166666666666667,0.4166666666666667,0.22222222222222224,0.3907822426211853
bci2a,2,2,all,sew_clif_ce,RECOVERED_PARENT,0.5520833333333334,0.5520833333333333,0.40277777777777785,0.5245036638433153
bci2a,2,2,n50,ann_sew_ce,RECOVERED_PARENT,0.4131944444444444,0.4131944444444444,0.21759259259259256,0.3729376326821272
bci2a,2,2,n50,sew_clif_ce,RECOVERED_PARENT,0.53125,0.53125,0.375,0.495545403670212
bci2a,3,0,n25,soft_clif_exact,REV-E1,0.8263888888888888,0.826388888888889,0.7685185185185185,0.8259171663632353
bci2a,3,0,all,soft_clif_exact,REV-E1,0.84375,0.84375,0.7916666666666666,0.8424642642886462
bci2a,3,0,n25,gru_stat,REV-E2,0.8298611111111112,0.829861111111111,0.7731481481481483,0.8302193329837578
bci2a,3,0,all,gru_stat,REV-E2,0.8645833333333334,0.8645833333333334,0.8194444444444445,0.8638346947170477
bci2a,3,0,n25,tcn_stat,REV-E2,0.7951388888888888,0.795138888888889,0.7268518518518517,0.7950824277084605
bci2a,3,0,all,tcn_stat,REV-E2,0.8576388888888888,0.8576388888888888,0.8101851851851851,0.8567193984414639
bci2a,3,0,n25,ann_sew_equal,REV-E3,0.6805555555555556,0.6805555555555556,0.5740740740740741,0.6795455170405997
bci2a,3,0,n50,ann_sew_equal,REV-E3,0.7326388888888888,0.7326388888888888,0.6435185185185185,0.7338255203786673
bci2a,3,0,all,ann_sew_equal,REV-E3,0.7673611111111112,0.7673611111111112,0.6898148148148149,0.7672001960475414
bci2a,3,0,n25,sew_clif_equal,REV-E3,0.8541666666666666,0.8541666666666667,0.8055555555555555,0.8539650542700101
bci2a,3,0,n50,sew_clif_equal,REV-E3,0.8576388888888888,0.857638888888889,0.8101851851851851,0.8576227589932216
bci2a,3,0,all,sew_clif_equal,REV-E3,0.8645833333333334,0.8645833333333333,0.8194444444444445,0.8638914513800882
bci2a,3,0,n25,ann_sew_ce,RECOVERED_PARENT,0.6215277777777778,0.6215277777777778,0.4953703703703704,0.6177750873403047
bci2a,3,0,n25,sew_clif_ce,RECOVERED_PARENT,0.8541666666666666,0.8541666666666666,0.8055555555555555,0.8535591793091454
bci2a,3,0,all,ann_sew_ce,RECOVERED_PARENT,0.7673611111111112,0.7673611111111112,0.6898148148148149,0.7677238257960897
bci2a,3,0,all,sew_clif_ce,RECOVERED_PARENT,0.8645833333333334,0.8645833333333335,0.8194444444444445,0.8639812041925422
bci2a,3,0,n50,ann_sew_ce,RECOVERED_PARENT,0.7256944444444444,0.7256944444444444,0.6342592592592592,0.7268293707027765
bci2a,3,0,n50,sew_clif_ce,RECOVERED_PARENT,0.8611111111111112,0.8611111111111112,0.8148148148148149,0.8601405327759774
bci2a,3,1,n25,soft_clif_exact,REV-E1,0.78125,0.78125,0.7083333333333334,0.7795078050334502
bci2a,3,1,all,soft_clif_exact,REV-E1,0.8576388888888888,0.857638888888889,0.8101851851851851,0.8568479615723711
bci2a,3,1,n25,gru_stat,REV-E2,0.8229166666666666,0.8229166666666666,0.7638888888888888,0.8224728023299726
bci2a,3,1,all,gru_stat,REV-E2,0.8611111111111112,0.8611111111111112,0.8148148148148149,0.8601511437908498
bci2a,3,1,n25,tcn_stat,REV-E2,0.8368055555555556,0.8368055555555556,0.7824074074074074,0.8359401622718052
bci2a,3,1,all,tcn_stat,REV-E2,0.8645833333333334,0.8645833333333334,0.8194444444444445,0.8635486194611165
bci2a,3,1,n25,ann_sew_equal,REV-E3,0.6840277777777778,0.6840277777777778,0.5787037037037037,0.6810620714937303
bci2a,3,1,n50,ann_sew_equal,REV-E3,0.7465277777777778,0.7465277777777778,0.6620370370370371,0.7456748254704072
bci2a,3,1,all,ann_sew_equal,REV-E3,0.78125,0.78125,0.7083333333333334,0.7799161690481614
bci2a,3,1,n25,sew_clif_equal,REV-E3,0.8645833333333334,0.8645833333333334,0.8194444444444445,0.8632427999079522
bci2a,3,1,n50,sew_clif_equal,REV-E3,0.8611111111111112,0.8611111111111112,0.8148148148148149,0.8601420886305422
bci2a,3,1,all,sew_clif_equal,REV-E3,0.8576388888888888,0.8576388888888888,0.8101851851851851,0.8571269465136582
bci2a,3,1,n25,ann_sew_ce,RECOVERED_PARENT,0.6944444444444444,0.6944444444444444,0.5925925925925926,0.6910301245062567
bci2a,3,1,n25,sew_clif_ce,RECOVERED_PARENT,0.84375,0.84375,0.7916666666666666,0.8432431403019639
bci2a,3,1,all,ann_sew_ce,RECOVERED_PARENT,0.7708333333333334,0.7708333333333333,0.6944444444444445,0.7695800903058425
bci2a,3,1,all,sew_clif_ce,RECOVERED_PARENT,0.8680555555555556,0.8680555555555556,0.8240740740740741,0.8674504585217936
bci2a,3,1,n50,ann_sew_ce,RECOVERED_PARENT,0.7291666666666666,0.7291666666666667,0.6388888888888888,0.7284901298851961
bci2a,3,1,n50,sew_clif_ce,RECOVERED_PARENT,0.8645833333333334,0.8645833333333334,0.8194444444444445,0.8634980011695255
bci2a,3,2,n25,soft_clif_exact,REV-E1,0.8472222222222222,0.8472222222222222,0.7962962962962963,0.8446015814036855
bci2a,3,2,all,soft_clif_exact,REV-E1,0.8611111111111112,0.8611111111111112,0.8148148148148149,0.8613972851474597
bci2a,3,2,n25,gru_stat,REV-E2,0.875,0.875,0.8333333333333334,0.8745026683831517
bci2a,3,2,all,gru_stat,REV-E2,0.8645833333333334,0.8645833333333334,0.8194444444444445,0.8638792513683939
bci2a,3,2,n25,tcn_stat,REV-E2,0.8680555555555556,0.8680555555555556,0.8240740740740741,0.8672295605514415
bci2a,3,2,all,tcn_stat,REV-E2,0.8645833333333334,0.8645833333333334,0.8194444444444445,0.862177439652052
bci2a,3,2,n25,ann_sew_equal,REV-E3,0.6944444444444444,0.6944444444444445,0.5925925925925926,0.6939541742286751
bci2a,3,2,n50,ann_sew_equal,REV-E3,0.7430555555555556,0.7430555555555556,0.6574074074074074,0.7399666739332313
bci2a,3,2,all,ann_sew_equal,REV-E3,0.7951388888888888,0.795138888888889,0.7268518518518517,0.791210412970085
bci2a,3,2,n25,sew_clif_equal,REV-E3,0.8263888888888888,0.8263888888888888,0.7685185185185185,0.8232404099064443
bci2a,3,2,n50,sew_clif_equal,REV-E3,0.8402777777777778,0.8402777777777778,0.7870370370370371,0.8380579826939284
bci2a,3,2,all,sew_clif_equal,REV-E3,0.8368055555555556,0.8368055555555556,0.7824074074074074,0.8344903720241048
bci2a,3,2,n25,ann_sew_ce,RECOVERED_PARENT,0.7222222222222222,0.7222222222222222,0.6296296296296297,0.7224737028798813
bci2a,3,2,n25,sew_clif_ce,RECOVERED_PARENT,0.8576388888888888,0.8576388888888888,0.8101851851851851,0.8564886700424817
bci2a,3,2,all,ann_sew_ce,RECOVERED_PARENT,0.7777777777777778,0.7777777777777778,0.7037037037037037,0.7753808557297499
